evt, m, deta, e_ratio
810,4.74638,0.424665,0.59524
811,4.25574,3.85845,0.199841
812,3.87415,4.78342,0.102836
813,4.17169,1.53955,0.341335
814,3.76407,2.00965,0.263374
815,4.16134,0.356485,0.749148
816,4.33652,0.406507,0.941097
817,6.62499,1.26046,0.302807
818,5.94734,1.87824,0.400028
819,6.14647,0.892268,0.509079
820,3.71193,3.73644,0.491562
821,4.2465,5.63369,0.115835
822,4.01904,3.69537,0.380644
823,3.7416,0.283217,0.782579
824,3.88079,5.4331,0.0179316
825,3.67334,2.85568,0.0587978
826,3.87569,2.59786,0.138201
827,5.45226,3.77072,0.0492561
828,5.12329,3.48703,0.0847718
829,4.83652,1.30108,0.640066
830,3.58283,1.67759,0.684837
831,4.09973,4.68001,0.0304634
832,6.07904,5.75497,0.111087
833,3.69636,2.46219,0.140743
834,5.58558,0.897408,0.450634
835,3.73786,0.160108,0.913547
836,3.82971,0.862345,0.565381
837,3.61635,2.65871,0.148094
838,4.39207,6.15219,0.0930505
839,4.15573,0.828116,0.501648
840,3.55456,3.11691,0.261637
841,7.03415,0.72376,0.519542
842,3.7524,0.0946775,0.94518
843,3.98756,4.66033,0.0172386
844,4.84574,3.29507,0.221476
845,3.64195,0.948187,0.691129
846,3.87895,0.833007,0.403805
847,3.85184,1.22531,0.25701
848,3.91468,0.726041,0.418238
849,3.875,0.633032,0.819006
850,5.42543,4.78541,0.0705094
851,4.43562,3.94748,0.0337322
852,3.67672,2.3501,0.105302
853,3.63618,5.19789,0.473352
854,4.38237,5.00616,0.111256
855,3.79673,0.157237,0.814681
856,3.97504,5.76337,0.122007
857,4.57856,3.46798,0.058752
858,4.66034,5.52522,0.057751
859,3.8443,0.0311329,0.916675
860,4.79961,2.04787,0.177871
861,5.27727,0.976749,0.415864
862,5.31985,5.44874,0.335838
863,4.19395,0.509218,0.814348
864,4.37837,1.41548,0.390999
865,4.50575,0.31208,0.894604
866,5.08313,0.510416,0.861379
867,4.21503,2.67764,0.144006
868,3.64004,0.867252,0.495936
869,3.78597,1.35322,0.278102
870,4.40814,0.92183,0.493802
871,3.92081,5.10075,0.161673
872,4.68764,2.05489,0.178055
873,5.17404,7.05496,0.634287
874,3.84445,0.331864,0.735261
875,4.40102,1.65284,0.212794
876,4.00367,0.858707,0.479716
877,3.77241,3.6288,0.946701
878,3.59243,0.296455,0.796534
879,4.0704,3.64261,0.0910683
880,8.35159,0.318134,0.813538
881,6.88537,5.79411,0.189982
882,5.10767,0.74253,0.599459
883,3.59071,6.13939,0.208313
884,3.5667,5.58071,0.0284325
885,3.67632,2.55431,0.551059
886,4.03538,2.88778,0.272616
887,4.81012,3.98452,0.0251702
888,4.01939,1.30701,0.821323
889,5.53359,1.52921,0.244805
890,4.3704,2.16763,0.27062
891,4.08901,4.35227,0.545864
892,4.15789,5.41942,0.0319842
893,3.63533,6.83223,0.0834115
894,7.10817,3.09925,0.0611975
895,4.06801,0.839816,0.558868
896,5.85312,0.948797,0.407782
897,5.30269,6.12816,0.0521351
898,3.65587,1.8407,0.466945
899,3.8808,3.46329,0.517037
900,4.45366,3.71875,0.0594194
901,3.55392,3.86525,0.0161111
902,7.3663,1.05208,0.384083
903,9.01619,1.26799,0.406063
904,5.3119,8.29672,0.0921427
905,4.83383,1.85869,0.116924
906,7.33823,4.19062,0.536078
907,4.18838,1.31027,0.242499
908,4.34905,3.32094,0.619703
909,3.56323,0.327807,0.96957
910,9.98138,0.680494,0.499974
911,4.571,0.824814,0.880749
912,3.69802,4.12449,0.0590695
913,4.29127,2.21373,0.269189
914,4.09994,3.12359,0.546403
915,6.14357,3.76331,0.181262
916,4.97162,1.43627,0.260976
917,6.04715,3.8806,0.913696
918,7.82996,1.93901,0.672735
919,3.81599,6.19013,0.680211
920,4.87517,0.335055,0.803688
921,3.60781,4.18245,0.313662
922,3.68177,0.551863,0.519488
923,4.23342,1.31621,0.228701
924,4.25384,5.56562,0.2045
925,4.13213,1.40364,0.483914
926,4.01227,5.48078,0.116036
927,4.0103,1.09219,0.334976
928,4.07544,6.17765,0.0306551
929,6.39092,2.21989,0.238606
930,4.93915,2.30519,0.212913
931,3.75383,1.90335,0.266082
932,3.83885,3.00762,0.0658913
933,4.04448,0.351637,0.794599
934,3.79054,1.10426,0.244781
935,3.77721,0.13518,0.737208
936,9.41408,8.84521,0.10286
937,4.70954,3.45284,0.0650677
938,3.67362,3.27429,0.1283
939,4.09086,4.29422,0.024254
940,4.91688,2.69152,0.144531
941,4.3105,2.7447,0.0694842
942,4.11268,2.20973,0.697014
943,4.2814,4.76129,0.242276
944,3.77343,2.02594,0.136409
945,4.0639,2.39885,0.072151
946,4.22779,1.09768,0.994491
947,3.70218,0.320577,0.847279
948,10.1677,1.00437,0.397924
949,3.58118,0.67627,0.624153
950,4.71285,5.51212,0.0335247
951,4.22015,0.746399,0.629627
952,3.83062,0.189631,0.924849
953,3.9693,1.67226,0.238287
954,3.60255,0.922325,0.324632
955,3.85101,3.78423,0.0957534
956,3.68162,2.10174,0.757995
957,3.68465,1.99946,0.432239
958,4.26538,0.535404,0.745571
959,3.66258,1.48788,0.742462
960,4.72659,2.24104,0.216306
961,3.82457,2.53802,0.625324
962,4.61962,6.15151,0.100196
963,4.61939,0.858467,0.497229
964,4.30553,0.194152,0.865511
965,7.71091,1.60588,0.272396
966,3.94092,2.51311,0.115345
967,3.62631,0.64514,0.662827
968,3.57756,4.82736,0.028127
969,3.62081,3.59152,0.0418021
970,6.84656,5.89325,0.0168821
971,3.68967,4.56211,0.0152784
972,6.10032,1.37479,0.710388
973,4.50676,6.53918,0.0491803
974,3.78533,2.08383,0.561892
975,3.90728,0.247971,0.897299
976,4.29444,2.27296,0.348135
977,4.57082,2.55809,0.891498
978,8.73771,0.718509,0.870261
979,3.65481,0.685439,0.605873
980,3.64155,0.234968,0.939157
981,5.37632,5.442,0.0495639
982,3.85526,0.799653,0.582979
983,3.82233,6.48697,0.0373284
984,3.7999,5.50437,0.046904
985,3.84916,1.10459,0.620901
986,4.08847,2.06806,0.550129
987,6.10039,2.40708,0.199048
988,4.07104,0.0550665,0.863356
989,3.97166,1.18501,0.276764
990,4.55283,0.947879,0.607375
991,6.69728,2.55025,0.213375
992,4.51526,8.72325,0.0247828
993,6.61578,3.41835,0.744632
994,4.19228,2.58379,0.0965104
995,5.03686,3.33557,0.0588213
996,4.05578,3.96044,0.386948
997,4.53469,1.18483,0.362538
998,4.79648,0.750494,0.602448
999,6.25103,3.99047,0.0888332
1000,4.30227,1.52187,0.193515
1001,5.66347,1.57876,0.302093
1002,4.34237,0.575308,0.5323
1003,6.07486,2.44727,0.0827297
1004,5.1463,1.60645,0.230234
1005,3.63381,3.31561,0.107719
1006,3.67268,4.89623,0.040861
1007,4.28214,1.94202,0.571227
1008,3.80538,0.605624,0.742912
1009,7.96591,4.52524,0.227822
1010,3.85075,4.81966,0.141006
1011,5.691,0.18543,0.962356
1012,4.69188,5.24737,0.305025
1013,3.75932,1.49719,0.475189
1014,3.81903,4.05156,0.278081
1015,4.82291,2.48015,0.187921
1016,4.66049,3.67874,0.0745642
1017,3.65041,1.72402,0.402558
1018,4.78487,5.30808,0.0138711
1019,4.77863,6.47064,0.606054
1020,4.7206,4.26058,0.0361484
1021,3.76545,3.2148,0.694912
1022,5.00597,0.828437,0.561339
1023,3.88107,7.00928,0.0132487
1024,6.31906,1.84526,0.275167
1025,4.03923,0.734548,0.511382
1026,4.08787,3.15104,0.0881289
1027,3.55138,4.81484,0.859511
1028,4.21764,1.14218,0.350855
1029,4.92752,0.487901,0.919529
1030,3.97701,1.35099,0.662998
1031,3.62778,0.838716,0.515529
1032,4.29499,0.61988,0.545036
1033,4.71584,2.34079,0.445615
1034,4.00604,1.90816,0.288976
1035,4.91903,5.696,0.0231445
1036,5.19369,7.31927,0.336966
1037,4.97792,6.9653,0.189602
1038,4.42862,0.339368,0.781205
1039,4.22671,2.11668,0.508529
1040,4.80811,2.92008,0.0846047
1041,4.12175,1.96226,0.147593
1042,5.91035,1.8212,0.207436
1043,3.63234,4.75353,0.0281236
1044,4.51611,1.81326,0.316949
1045,3.68493,5.40229,0.119642
1046,3.86632,3.14868,0.0602887
1047,3.64719,2.09745,0.122171
1048,4.33505,1.79862,0.256437
1049,3.81976,1.57166,0.20457
1050,5.34247,3.13585,0.0709386
1051,4.78199,1.02508,0.99254
1052,5.0976,1.23873,0.329113
1053,4.91409,2.03748,0.963016
1054,5.23942,0.2031,0.657993
1055,6.51829,1.48967,0.304428
1056,6.34617,0.393042,0.647766
1057,6.74436,1.00217,0.54847
1058,3.53901,1.91479,0.152517
1059,4.0355,0.445807,0.539774
1060,4.13909,1.55561,0.42635
1061,3.56081,5.05467,0.0172084
1062,5.42132,5.15191,0.0374081
1063,3.73175,6.27512,0.207978
1064,3.5872,2.24366,0.689747
1065,3.98061,5.58288,0.220564
1066,3.62927,0.270346,0.720063
1067,5.10765,4.28339,0.053113
1068,3.64412,0.510676,0.599187
1069,6.3391,3.00334,0.395111
1070,3.68393,0.607243,0.9855
1071,3.89795,1.2361,0.489054
1072,3.54961,1.14909,0.478729
1073,6.48295,1.36852,0.914719
1074,3.56321,5.39964,0.293799
1075,4.17894,4.40724,0.387628
1076,4.07766,1.20461,0.711338
1077,4.24537,7.12948,0.202979
1078,4.25238,2.09999,0.0957516
1079,4.00681,3.40563,0.272628
1080,4.60677,0.165636,0.906057
1081,4.04132,2.32155,0.265095
1082,5.11074,2.344,0.334682
1083,5.18641,3.50693,0.190096
1084,5.15465,0.847637,0.53313
1085,4.52677,5.69817,0.546066
1086,4.07157,0.496721,0.736425
1087,3.75079,1.10128,0.414556
1088,8.35845,2.64736,0.42441
1089,3.61584,6.40299,0.0186171
1090,6.24905,4.16903,0.445404
1091,4.21771,4.17131,0.0452761
1092,4.31271,1.59376,0.919419
1093,3.58443,5.67702,0.274807
1094,4.18536,3.59212,0.280663
1095,4.0026,0.550839,0.544192
1096,5.52906,3.5699,0.469219
1097,3.97271,2.52488,0.554169
1098,4.25627,2.48917,0.127521
1099,4.98594,1.28116,0.392878
1100,4.30044,0.303421,0.780891
1101,3.87993,1.08102,0.775558
1102,5.35649,1.20417,0.351317
1103,3.57097,4.3743,0.0211402
1104,4.11178,5.94173,0.890157
1105,5.03793,1.1815,0.328416
1106,5.41511,4.80808,0.581745
1107,4.50994,1.59892,0.343419
1108,3.7668,2.62234,0.111892
1109,4.73524,3.96866,0.30478
1110,3.67459,5.21518,0.984623
1111,3.67544,4.6827,0.165132
1112,5.15343,4.34666,0.952123
1113,4.7063,1.18178,0.270025
1114,3.7126,4.57465,0.0208961
1115,3.85108,2.04404,0.289347
1116,4.23407,2.96191,0.111475
1117,3.65554,5.40005,0.0804951
1118,4.02015,2.00115,0.485208
1119,3.73184,0.101853,0.963554
1120,3.713,1.69298,0.286649
1121,3.75536,3.23853,0.863282
1122,3.72548,3.43077,0.268828
1123,6.37627,4.02713,0.0331537
1124,5.47474,5.39533,0.536273
1125,8.24893,3.20632,0.0823469
1126,3.6125,0.721552,0.534821
1127,3.56395,1.25159,0.245135
1128,3.62773,3.43322,0.0583961
1129,5.08957,0.717766,0.476475
1130,8.45538,0.408477,0.663609
1131,4.34133,3.96402,0.15635
1132,4.4672,6.08009,0.086213
1133,3.56445,1.86528,0.674062
1134,5.03023,4.72107,0.0392818
1135,4.00339,2.69181,0.103065
1136,3.72511,5.15864,0.140513
1137,4.03634,0.731921,0.963571
1138,3.55661,0.593997,0.660124
1139,5.37964,6.90525,0.316688
1140,6.98687,1.84479,0.281679
1141,4.09627,4.40827,0.2261
1142,3.7536,6.28734,0.348534
1143,4.47636,3.70832,0.52213
1144,5.90677,3.96,0.318269
1145,3.75801,5.53707,0.410876
1146,4.22076,1.59163,0.291821
1147,3.85547,2.32352,0.122926
1148,3.96406,2.37906,0.108872
1149,3.57065,3.554,0.0661533
1150,3.63278,4.07716,0.0504171
1151,4.6798,3.70236,0.374176
1152,5.05434,1.72635,0.261875
1153,4.27131,4.9402,0.309314
1154,5.58449,0.590063,0.810769
1155,9.41357,4.84431,0.019081
1156,3.63866,0.597255,0.701713
1157,3.77451,0.256736,0.832744
1158,3.68476,4.36463,0.279896
1159,3.74656,2.08724,0.70563
1160,4.37855,2.6728,0.558589
1161,5.31883,1.11156,0.357234
1162,6.90396,0.0264592,0.783696
1163,4.1673,1.70448,0.208161
1164,5.03656,0.72981,0.527091
1165,3.9835,3.30629,0.0963613
1166,3.74831,0.70337,0.471923
1167,4.57151,2.71346,0.0799295
1168,5.88261,1.61105,0.252775
1169,4.09931,5.13965,0.0654685
1170,7.36124,3.4534,0.192916
1171,5.31384,0.0265621,0.977859
1172,4.41226,3.08318,0.522599
1173,6.19303,0.0619422,0.868853
1174,7.01108,1.40995,0.239183
1175,7.03097,3.74142,0.177571
1176,3.74572,0.941058,0.720539
1177,4.2632,2.25047,0.876492
1178,5.5494,0.34925,0.655347
1179,3.5684,0.50163,0.720595
1180,5.71494,4.73925,0.0278631
1181,5.35868,5.67241,0.613544
1182,4.32771,1.44408,0.31663
1183,3.76147,0.234584,0.938706
1184,3.74598,3.94531,0.211612
1185,5.37816,0.611662,0.910868
1186,3.88759,1.57619,0.191786
1187,4.86284,4.54266,0.0655131
1188,3.59325,4.10827,0.492426
1189,4.39158,3.99076,0.6443
1190,3.55054,0.986077,0.667709
1191,6.42809,1.45387,0.188262
1192,4.66263,1.26794,0.336233
1193,4.18065,0.703634,0.618004
1194,4.03568,2.93353,0.0487692
1195,4.65755,0.684808,0.514173
1196,4.13849,7.38296,0.782442
1197,4.72615,7.99214,0.0135138
1198,3.82117,1.3013,0.464819
1199,3.87267,0.886622,0.519716
1200,6.75817,0.71665,0.889624
1201,7.12425,2.15193,0.438728
1202,3.57083,4.54006,0.0277888
1203,7.94811,0.343204,0.725184
1204,4.34792,0.192919,0.765132
1205,3.61287,4.23722,0.317656
1206,3.55742,3.41426,0.938913
1207,3.74014,0.578623,0.491959
1208,4.06161,4.52421,0.616076
1209,4.75026,3.33935,0.0771757
1210,4.8752,1.05688,0.370106
1211,3.84423,0.950097,0.464279
1212,4.17195,1.82229,0.168089
1213,4.47998,0.270226,0.767309
1214,3.78723,7.30821,0.0933134
1215,5.11465,0.0745924,0.842634
1216,3.63994,4.98647,0.0635697
1217,4.23217,0.616725,0.639593
1218,4.15843,3.56753,0.295263
1219,3.94225,4.50704,0.0688142
1220,4.23251,4.51669,0.164036
1221,4.40888,0.374048,0.693025
1222,4.51252,1.13195,0.48091
1223,3.90958,0.290058,0.638947
1224,3.87959,6.61664,0.0728673
1225,4.16094,4.10641,0.0585157
1226,4.08424,2.51369,0.141728
1227,4.01923,4.58435,0.0281285
1228,6.20205,1.24661,0.427052
1229,3.94034,0.0633556,0.877948
1230,4.42549,2.78416,0.4838
1231,3.56821,2.19057,0.815253
1232,3.91883,4.56139,0.0202446
1233,4.49018,4.23835,0.127264
1234,3.71905,2.96314,0.367722
1235,3.71304,6.00805,0.0452062
1236,3.72556,0.740303,0.800854
1237,6.4466,7.0982,0.380354
1238,3.54661,0.0936495,0.822355
1239,5.03897,4.09257,0.766703
1240,4.08794,5.13617,0.33543
1241,5.15465,3.86684,0.25618
1242,4.02795,1.87759,0.22989
1243,4.91082,5.16365,0.0279818
1244,3.56614,1.77981,0.228729
1245,5.10568,0.283775,0.795125
1246,3.80862,4.07735,0.244928
1247,3.7419,5.32221,0.155042
1248,8.01841,0.153843,0.876305
1249,4.34104,0.894924,0.651702
1250,4.9628,6.72661,0.526961
1251,4.06184,0.25649,0.936204
1252,5.90834,1.42346,0.259115
1253,5.47131,1.73082,0.267579
1254,3.77942,3.08486,0.335085
1255,4.39395,5.24169,0.215361
1256,3.66045,5.07485,0.979264
1257,4.06147,3.20672,0.0580453
1258,6.66052,0.372142,0.762352
1259,7.62246,0.775983,0.466623
1260,3.78266,1.23164,0.53801
1261,4.59193,1.91802,0.198
1262,3.81124,0.141899,0.865474
1263,3.74734,2.48081,0.0788102
1264,4.06121,0.123665,0.456275
1265,4.51524,4.19115,0.0533347
1266,6.07785,2.96209,0.110458
1267,3.96631,2.32186,0.921477
1268,3.53983,0.873395,0.717209
1269,5.1476,2.22629,0.159726
1270,3.84762,5.32537,0.852972
1271,4.49078,7.43983,0.121497
1272,4.09271,4.93324,0.532905
1273,3.68823,2.77433,0.0595133
1274,3.97752,4.16665,0.231439
1275,3.72172,4.3978,0.114336
1276,5.61823,5.28922,0.467863
1277,4.08401,1.95181,0.203883
1278,6.83049,5.13831,0.0357955
1279,6.44676,0.211742,0.734324
1280,4.66626,0.00917175,0.908273
1281,3.99285,2.75746,0.182738
1282,4.03741,6.07201,0.866824
1283,6.43433,2.12231,0.453887
1284,5.64759,4.281,0.170432
1285,3.67978,0.0664761,0.932071
1286,4.18909,2.34718,0.146601
1287,4.11373,8.7155,0.0443719
1288,4.01394,1.94753,0.444342
1289,3.7089,0.908906,0.906783
1290,6.59216,3.47676,0.424422
1291,5.77105,4.53438,0.276494
1292,3.54763,4.92882,0.0704781
1293,4.26584,2.91177,0.10854
1294,3.93725,7.01044,0.400945
1295,4.72648,0.214515,0.812272
1296,4.3932,0.469121,0.621483
1297,3.75241,1.28552,0.40898
1298,3.83494,1.01348,0.509584
1299,3.78812,4.88775,0.0463495
1300,3.66117,2.18478,0.178859
1301,3.54499,0.730445,0.384299
1302,4.5108,1.7165,0.278181
1303,4.0434,0.231236,0.637184
1304,4.43622,3.74232,0.207991
1305,3.66645,4.50091,0.0978913
1306,5.72949,2.55124,0.17773
1307,3.84574,2.1861,0.406686
1308,4.72423,6.35017,0.295665
1309,6.61103,0.44847,0.743604
1310,3.8763,4.83137,0.28631
1311,3.67149,4.1236,0.28602
1312,3.80857,4.87067,0.0132722
1313,3.90399,4.21318,0.0322014
1314,3.81181,5.75961,0.0595357
1315,3.57815,4.664,0.0656563
1316,5.53649,3.05156,0.186998
1317,3.81504,4.58137,0.266596
1318,3.72844,2.16481,0.134672
1319,4.48839,5.47974,0.0229119
1320,4.89921,4.47834,0.110319
1321,4.7966,1.748,0.284387
1322,3.56708,4.92126,0.0673298
1323,4.56097,5.25341,0.0571369
1324,3.60989,4.18415,0.70315
1325,4.08186,0.137164,0.934822
1326,6.02347,4.83332,0.456766
1327,4.84355,2.27854,0.276464
1328,3.65905,6.15356,0.85267
1329,7.39766,6.80632,0.540008
1330,3.74568,1.00891,0.736618
1331,4.03547,0.451773,0.642186
1332,3.54909,5.6082,0.570275
1333,4.77484,1.09426,0.284201
1334,3.89545,5.5327,0.019907
1335,4.59947,2.5786,0.64082
1336,4.05525,5.50011,0.0233476
1337,7.59129,3.03348,0.0749894
1338,3.55352,2.85691,0.136476
1339,11.5959,5.30956,0.331174
1340,3.56193,1.19306,0.26272
1341,4.19705,5.90082,0.0471872
1342,3.56816,2.45712,0.100279
1343,3.55334,2.91301,0.0727766
1344,5.70934,3.84469,0.0692059
1345,4.30812,2.24827,0.473434
1346,5.66738,3.81487,0.732254
1347,10.5675,3.64954,0.0785561
1348,4.00542,5.35973,0.10474
1349,3.82154,0.375903,0.492239
1350,4.28747,5.13343,0.0754168
1351,3.93298,3.62989,0.384619
1352,3.65679,0.577955,0.972969
1353,3.8363,0.679337,0.855915
1354,4.44964,1.72754,0.1656
1355,3.62917,3.30635,0.0542216
1356,4.37611,1.68882,0.158365
1357,3.68613,0.84567,0.379585
1358,3.62412,0.906427,0.424003
1359,3.61557,4.9494,0.0299439
1360,5.32478,1.48287,0.358961
1361,5.36459,9.46364,0.0207789
1362,5.0447,2.33498,0.0996151
1363,3.55443,4.59845,0.211829
1364,3.72648,2.79577,0.278
1365,3.91275,1.15969,0.916619
1366,4.5826,4.85194,0.0501822
1367,3.66058,2.66451,0.123702
1368,3.56604,3.25986,0.0179169
1369,4.1789,0.512808,0.447622
1370,4.64936,1.22484,0.4286
1371,3.88587,2.62325,0.0868561
1372,4.04039,7.24469,0.138497
1373,3.7633,1.72648,0.285338
1374,3.54528,1.85465,0.57015
1375,3.96425,6.07218,0.0449985
1376,5.71006,2.68373,0.0722683
1377,3.79965,1.67778,0.228858
1378,3.6682,5.58907,0.983403
1379,5.24045,0.345452,0.599582
1380,3.53847,1.29954,0.529432
1381,4.94781,1.60943,0.210436
1382,3.84074,0.561009,0.527902
1383,3.87337,5.43556,0.0400428
1384,3.60148,5.62337,0.0958375
1385,3.54798,1.48471,0.267161
1386,3.65955,3.86951,0.0889215
1387,4.09511,1.70516,0.271244
1388,3.8452,2.23962,0.227235
1389,3.72232,1.63872,0.506683
1390,3.78725,4.90709,0.0252909
1391,4.52257,1.03601,0.326336
1392,5.15016,1.9056,0.917746
1393,4.38148,2.93814,0.0568446
1394,5.68301,1.23893,0.309708
1395,4.64732,4.30009,0.0301325
1396,3.77157,3.2962,0.0477404
1397,3.67026,3.21753,0.336941
1398,3.69394,3.95091,0.0636786
1399,3.73956,5.8809,0.138709
1400,5.08175,1.42646,0.338298
1401,4.43718,3.64134,0.621128
1402,3.69921,1.20502,0.268921
1403,3.8203,1.67509,0.305407
1404,8.40113,1.37364,0.870758
1405,4.81134,5.50931,0.579331
1406,3.83337,4.68666,0.371858
1407,4.90809,2.20018,0.193745
1408,4.8151,6.60035,0.0415103
1409,4.92509,3.26033,0.158737
1410,4.74597,2.70984,0.0983144
1411,5.97644,3.38153,0.123642
1412,4.69809,5.67729,0.578431
1413,4.8795,1.41636,0.835451
1414,3.83518,3.75688,0.184818
1415,3.60416,2.59246,0.294872
1416,4.03148,1.80335,0.155664
1417,3.72801,6.10472,0.0359701
1418,3.67991,4.51864,0.110069
1419,4.56504,4.1572,0.0506499
1420,7.51562,5.93482,0.196955
1421,4.44471,1.32486,0.343926
1422,3.74868,0.0266735,0.892489
1423,6.40158,2.81409,0.0908942
1424,4.73906,5.61258,0.416283
1425,3.83549,2.3421,0.0886354
1426,4.31099,5.1905,0.65238
1427,3.55278,2.3924,0.302259
1428,3.74853,0.968282,0.391767
1429,3.55233,4.55964,0.426628
1430,3.76852,4.55027,0.0697773
1431,4.90873,3.51916,0.421555
1432,5.56031,0.16686,0.836051
1433,3.5537,2.33277,0.152539
1434,6.35749,5.38218,0.494123
1435,5.07617,1.88776,0.799103
1436,3.97134,5.69015,0.0372099
1437,3.83859,2.43555,0.510241
1438,5.34464,5.64075,0.48093
1439,4.42258,1.71325,0.187472
1440,4.43562,0.135519,0.774199
1441,4.05127,1.28929,0.242727
1442,3.99891,1.31593,0.195308
1443,4.48536,0.184625,0.755555
1444,3.92405,0.76872,0.861944
1445,3.82471,1.77681,0.347293
1446,3.53756,4.75264,0.550521
1447,4.40195,2.47739,0.274337
1448,3.88888,0.0337974,0.729927
1449,8.50875,1.42502,0.403598
1450,3.58589,1.84122,0.936392
1451,4.84625,3.32512,0.148063
1452,5.18659,4.63658,0.298553
1453,5.23279,2.08377,0.170772
1454,5.07836,0.887009,0.334255
1455,3.88722,4.02878,0.106724
1456,3.67538,3.05782,0.110289
1457,3.56068,4.16559,0.6232
1458,3.79898,1.04977,0.408196
1459,4.43028,5.82062,0.76527
1460,3.73557,2.67113,0.077922
1461,3.78332,4.9927,0.0991417
1462,7.13536,0.47376,0.898093
1463,3.57474,7.13667,0.11007
1464,3.80326,0.327306,0.985487
1465,4.16831,0.44305,0.807825
1466,4.91182,1.26463,0.807327
1467,3.76662,1.15055,0.38901
1468,3.90023,7.35704,0.0774325
1469,4.11473,2.78152,0.205954
1470,5.24399,4.18622,0.0707504
1471,3.92979,5.09322,0.0852119
1472,3.91678,0.995909,0.790236
1473,5.54789,4.84756,0.0622674
1474,3.5376,4.66844,0.048847
1475,4.73494,3.65427,0.379472
1476,3.99582,5.1214,0.086772
1477,3.78106,0.719554,0.658725
1478,5.58454,0.834462,0.609678
1479,3.73888,5.46805,0.0373131
1480,5.16721,0.47184,0.820077
1481,3.73806,5.29792,0.968185
1482,4.9454,0.513566,0.558762
1483,4.06787,2.54339,0.989751
1484,4.54209,2.21261,0.348081
1485,6.84772,2.20228,0.471467
1486,3.80385,2.57765,0.427476
1487,3.56749,1.79226,0.417308
1488,3.70683,0.241825,0.843518
1489,3.83969,6.60568,0.479234
1490,3.83323,2.0411,0.275228
1491,3.78493,2.36244,0.0763277
1492,5.38074,2.07557,0.397125
1493,3.74289,1.78388,0.124271
1494,3.97008,0.687704,0.567516
1495,4.94832,7.48251,0.020973
1496,4.22185,5.71673,0.0289636
1497,3.66596,1.67731,0.404772
1498,3.82062,0.215414,0.819034
1499,4.79345,1.25498,0.35971
1500,4.02651,5.8074,0.0517383
1501,4.68173,6.16502,0.589194
1502,4.89799,0.930351,0.797781
1503,5.07376,4.86971,0.0376458
1504,4.1329,2.01138,0.38154
1505,3.68065,6.88746,0.0426681
1506,3.53654,6.06702,0.0294739
1507,3.9605,0.79903,0.908174
1508,5.07799,0.799686,0.659645
1509,3.68465,2.66823,0.144805
1510,4.40528,5.23759,0.0214609
1511,4.00905,3.76398,0.818946
1512,3.62394,1.0464,0.753572
1513,3.7409,0.941745,0.612617
1514,3.61571,3.19276,0.478932
1515,9.27767,0.425968,0.748869
1516,4.0914,2.93133,0.0869138
1517,3.56667,5.58405,0.20342
1518,3.72527,2.95907,0.638778
1519,10.3546,3.28025,0.0665506
1520,8.6353,1.79438,0.16283
1521,5.17388,6.6611,0.010751
1522,3.99173,0.144036,0.875219
1523,4.95627,5.85519,0.340067
1524,3.71335,1.09769,0.739033
1525,4.06205,3.75446,0.241255
1526,4.33895,5.45957,0.337191
1527,3.98766,2.15091,0.491208
1528,4.52535,1.1273,0.335085
1529,4.75392,2.32237,0.127257
