evt, m, deta, e_ratio
23401,1.86446,2.83961,0.139897
23402,1.44576,5.41791,0.0339437
23403,3.0027,0.600582,0.805341
23404,1.59747,5.67892,0.0268172
23405,2.33206,6.86637,0.137284
23406,1.85951,2.88802,0.0706536
23407,1.72787,1.11671,0.417627
23408,1.56544,3.89212,0.0791505
23409,1.46655,4.43041,0.102651
23410,1.44724,3.02029,0.016945
23411,1.44864,0.907558,0.938247
23412,2.22047,5.23545,0.0674148
23413,1.5867,1.47673,0.899697
23414,3.16926,5.1013,0.813868
23415,1.42168,0.477243,0.754328
23416,1.47549,2.7331,0.109506
23417,1.45864,1.22699,0.372633
23418,1.63162,0.681703,0.829777
23419,1.62672,3.04471,0.995186
23420,1.79479,1.46708,0.153626
23421,1.58119,2.68912,0.508983
23422,1.54923,3.72245,0.387887
23423,1.54551,3.79691,0.0265805
23424,1.82394,1.16067,0.274682
23425,1.4354,2.57793,0.722105
23426,1.51349,2.64007,0.392918
23427,1.71572,4.153,0.389448
23428,1.65887,1.69401,0.0903155
23429,1.565,3.33263,0.415488
23430,2.13739,5.93336,0.0504366
23431,1.46402,0.705514,0.981852
23432,1.45221,2.80084,0.941708
23433,1.72356,1.52573,0.422269
23434,1.72102,0.111939,0.65609
23435,1.84588,3.58179,0.280299
23436,1.59572,3.57723,0.152037
23437,1.4405,3.29363,0.0415167
23438,3.32428,1.84176,0.105827
23439,2.19464,1.83665,0.195517
23440,1.46331,3.07079,0.077962
23441,1.4871,4.63577,0.554997
23442,1.66714,3.50799,0.298531
23443,1.62438,3.78289,0.0368816
23444,1.9378,0.620117,0.388347
23445,2.87349,1.18484,0.552732
23446,1.90282,3.66274,0.257203
23447,1.82639,4.2117,0.0648681
23448,2.00485,4.39275,0.0914762
23449,1.6544,4.40025,0.072609
23450,1.9345,4.0475,0.595598
23451,1.64425,1.83048,0.116023
23452,1.48348,3.50437,0.0744318
23453,1.45409,0.593576,0.697149
23454,1.46942,1.18966,0.625677
23455,1.54441,0.1762,0.672213
23456,1.96845,1.00653,0.610026
23457,1.55335,0.50885,0.852275
23458,1.42768,3.9385,0.0319985
23459,1.50372,3.81242,0.0732631
23460,4.84859,2.01794,0.283045
23461,1.54235,2.00083,0.369582
23462,2.31726,1.37196,0.32749
23463,1.46284,3.25391,0.449312
23464,1.87301,2.11729,0.837121
23465,1.56607,0.0490348,0.836458
23466,1.42717,3.10075,0.776339
23467,1.58106,1.80755,0.345886
23468,1.79466,1.121,0.412845
23469,1.55513,3.79098,0.0553952
23470,1.68777,0.773005,0.664091
23471,1.47686,3.0845,0.167664
23472,1.47472,0.022277,0.523495
23473,1.66415,0.413123,0.507319
23474,1.84475,3.29759,0.169644
23475,2.1313,1.66507,0.59872
23476,1.83565,3.58564,0.553576
23477,1.94239,3.73908,0.0186563
23478,1.65129,2.79959,0.0381744
23479,2.20353,5.6546,0.0375433
23480,1.71766,4.25364,0.0252703
23481,1.48171,4.33675,0.0640424
23482,1.80569,3.77958,0.0211821
23483,2.04493,4.61939,0.0129278
23484,1.43795,1.602,0.318154
23485,1.5315,2.133,0.629809
23486,1.4903,4.86619,0.0366641
23487,1.77271,0.763668,0.616275
23488,1.45732,1.31909,0.518137
23489,1.86057,4.26674,0.084099
23490,1.99355,4.60251,0.882629
23491,1.6296,2.17121,0.100729
23492,1.52369,0.741615,0.659079
23493,2.51266,0.726474,0.618422
23494,1.79914,1.85157,0.201609
23495,1.73965,3.59324,0.0703132
23496,2.28737,3.64371,0.0585859
23497,2.02398,1.25444,0.478111
23498,1.72455,2.11723,0.100888
23499,2.16448,2.91783,0.322224
23500,2.01472,2.01634,0.118202
23501,1.53041,8.26915e-05,0.505978
23502,1.53011,4.03243,0.112187
23503,1.59394,4.17931,0.0668991
23504,1.51849,3.82021,0.0649663
23505,2.46418,4.21897,0.0209132
23506,1.46191,5.1675,0.0643234
23507,1.50021,3.45355,0.126946
23508,1.75773,5.40971,0.0410755
23509,1.98598,3.11811,0.307572
23510,1.43647,2.81623,0.0527214
23511,3.31599,1.3795,0.593471
23512,1.53346,5.00672,0.106794
23513,1.53325,2.27187,0.129499
23514,1.45383,3.71949,0.391762
23515,1.46875,1.14991,0.615599
23516,1.59721,5.20549,0.0308334
23517,2.29553,2.16601,0.298377
23518,1.62508,3.62218,0.0446971
23519,1.78366,2.30308,0.145662
23520,2.00939,1.7536,0.586577
23521,1.96891,0.361132,0.71043
23522,1.86601,0.186924,0.700689
23523,1.59787,3.9374,0.0109708
23524,1.72633,3.3623,0.683429
23525,1.52187,0.383998,0.711094
23526,2.87378,0.232747,0.774952
23527,1.47386,4.69833,0.0117659
23528,1.77034,1.33103,0.117639
23529,1.71264,2.63357,0.155788
23530,1.50447,0.652558,0.590193
23531,1.57459,4.63818,0.983617
23532,1.56766,5.23965,0.54462
23533,1.60997,1.09518,0.254025
23534,2.17047,5.41895,0.48384
23535,1.82198,1.72611,0.392302
23536,2.73541,0.595708,0.696327
23537,1.70395,1.89711,0.188951
23538,1.94016,0.600168,0.612703
23539,5.01147,4.81019,0.0721736
23540,1.76937,3.85698,0.0788961
23541,1.8547,2.07044,0.227725
23542,1.81544,0.473497,0.63803
23543,2.25423,2.39744,0.658314
23544,2.15207,1.85663,0.34758
23545,1.71444,1.81803,0.157439
23546,2.1289,2.37447,0.0994648
23547,2.89124,1.15169,0.228488
23548,2.11794,6.2055,0.37451
23549,1.45266,1.46186,0.991382
23550,1.4782,3.2623,0.0173245
23551,1.67893,3.51788,0.134038
23552,1.75347,0.0225066,0.644729
23553,2.92297,2.07188,0.765104
23554,1.45467,0.924066,0.913313
23555,1.84726,5.03279,0.0129446
23556,1.45493,1.10673,0.363
23557,2.10834,0.785828,0.564816
23558,1.52365,0.657535,0.920315
23559,1.41608,3.54872,0.0158359
23560,1.87761,1.96637,0.118033
23561,1.65667,4.98294,0.143589
23562,3.89265,1.40687,0.384766
23563,1.51795,0.652672,0.740192
23564,1.47154,0.483382,0.492479
23565,1.66042,0.686558,0.646924
23566,1.72017,0.546401,0.54625
23567,2.0351,1.89234,0.853594
23568,3.1501,3.68326,0.0345768
23569,1.77318,0.533833,0.622556
23570,1.41673,2.05327,0.126903
23571,2.7635,3.47351,0.980628
23572,1.45707,0.251943,0.826291
23573,2.467,5.43113,0.641748
23574,1.52871,1.63882,0.22165
23575,2.77383,2.3617,0.662567
23576,1.41454,5.12992,0.0199966
23577,1.5403,0.812798,0.778257
23578,1.82544,0.30332,0.881064
23579,1.69784,4.24629,0.0272154
23580,1.56373,2.57324,0.204958
23581,1.50092,2.82546,0.64151
23582,1.47879,4.0819,0.027464
23583,3.37038,5.09692,0.0191264
23584,1.43865,3.55877,0.0447701
23585,1.77822,1.4913,0.625491
23586,2.02178,1.63045,0.273253
23587,2.37759,4.76126,0.0185118
23588,1.67279,1.14476,0.791171
23589,1.63523,1.82715,0.602322
23590,2.16156,0.404532,0.810934
23591,1.77516,4.14399,0.0868881
23592,1.75426,3.71941,0.0402842
23593,1.86882,1.90527,0.610652
23594,1.61316,1.73219,0.670849
23595,1.50931,1.3945,0.325566
23596,2.39583,0.690112,0.834813
23597,2.19649,0.657311,0.850554
23598,1.56816,1.73048,0.320741
23599,1.78908,0.0112257,0.562521
23600,1.61866,1.01628,0.277399
23601,1.82479,0.372683,0.827626
23602,1.96429,4.97946,0.331762
23603,1.47538,2.64762,0.0401046
23604,1.68445,1.34759,0.261504
23605,1.56787,0.224919,0.535556
23606,1.49374,1.53753,0.0963446
23607,1.6151,3.37099,0.0848052
23608,2.23942,6.1035,0.00962154
23609,1.54474,1.74925,0.444335
23610,5.84589,2.47637,0.265459
23611,1.70197,3.48001,0.144674
23612,1.44044,4.35249,0.0225689
23613,1.52972,2.76697,0.231125
23614,1.86581,3.41082,0.190942
23615,1.46943,1.00678,0.572643
23616,1.70119,0.101582,0.976388
23617,2.00221,3.88576,0.179007
23618,1.49853,0.886394,0.55018
23619,1.98206,7.15013,0.319075
23620,1.53726,3.80457,0.0104078
23621,1.50409,2.67351,0.0400998
23622,2.28014,0.653308,0.661353
23623,1.4335,0.761737,0.666362
23624,2.6686,0.811797,0.916884
23625,1.52853,2.34182,0.283502
23626,1.97754,1.94154,0.18584
23627,1.58271,3.23614,0.100008
23628,1.47998,3.49452,0.28656
23629,1.69853,0.877407,0.812645
23630,1.71342,3.20876,0.189606
23631,1.89411,1.14244,0.424213
23632,4.15514,3.79503,0.334674
23633,2.02896,3.83655,0.499977
23634,1.53944,1.11027,0.594353
23635,1.65074,0.928944,0.365616
23636,2.39416,4.79938,0.112983
23637,2.23052,0.637855,0.520767
23638,1.63071,2.61019,0.322096
23639,1.51214,4.61654,0.597602
23640,1.85074,0.477893,0.72687
23641,1.76009,1.43734,0.146117
23642,1.53655,2.71148,0.0611383
23643,1.50387,1.51133,0.509983
23644,2.28238,2.52284,0.068908
23645,1.46573,1.05213,0.262063
23646,1.50431,0.939153,0.705186
23647,1.75193,3.77906,0.0240515
23648,1.69583,0.286806,0.582105
23649,1.62488,3.36421,0.0519222
23650,3.58061,2.00896,0.169945
23651,2.24656,0.875637,0.397562
23652,3.75622,0.106821,0.689001
23653,2.74354,5.59385,0.349596
23654,1.96474,0.360983,0.881334
23655,1.48601,0.689356,0.52902
23656,1.65804,1.79138,0.115049
23657,3.60874,1.86524,0.155799
23658,1.9466,4.55651,0.0300766
23659,3.58532,0.951778,0.332814
23660,1.56874,1.50781,0.438415
23661,1.5084,6.04694,0.695345
23662,1.92945,3.68513,0.549134
23663,2.21701,1.71164,0.180425
23664,1.80813,3.14051,0.0329345
23665,1.75327,5.11949,0.0348038
23666,2.10555,2.84965,0.184641
23667,1.49423,0.768229,0.897794
23668,2.52093,0.254004,0.449734
23669,2.00451,3.11459,0.988718
23670,1.6829,0.617383,0.252972
23671,1.44975,0.627402,0.386302
23672,1.66889,4.22013,0.0422091
23673,2.20636,3.56522,0.0792934
23674,1.59251,1.76243,0.566021
23675,1.48234,5.58656,0.686162
23676,1.65645,1.91936,0.227227
23677,1.84651,4.12434,0.0328989
23678,1.60118,3.02684,0.0730752
23679,1.56186,2.88817,0.135215
23680,1.47652,4.32326,0.199247
23681,1.62884,2.82459,0.124552
23682,1.52202,0.835434,0.880271
23683,1.4211,3.52478,0.599572
23684,3.32206,5.5781,0.0388964
23685,1.59042,1.39643,0.152974
23686,1.83274,0.616703,0.997592
23687,1.67436,7.44197,0.0453062
23688,1.5454,2.83659,0.155054
23689,1.65612,2.71999,0.0366347
23690,1.55518,3.90862,0.934718
23691,1.46566,2.55776,0.247265
23692,1.58065,0.334428,0.652819
23693,2.47295,1.25706,0.310199
23694,1.66478,3.08838,0.0366709
23695,1.75157,2.00868,0.536144
23696,2.38194,2.5777,0.102937
23697,1.6558,4.80375,0.0139809
23698,2.06224,0.253343,0.789003
23699,1.62965,2.69251,0.0303751
23700,2.59365,0.0651718,0.898351
23701,1.84209,0.495101,0.522012
23702,1.50064,3.02972,0.283856
23703,1.43208,1.21884,0.262869
23704,1.46637,3.31368,0.050519
23705,1.52258,0.935966,0.782162
23706,1.62245,0.0625061,0.562001
23707,1.43111,3.87585,0.0486389
23708,1.83328,1.89565,0.162555
23709,2.12812,0.180295,0.829253
23710,1.44453,1.59874,0.813995
23711,1.71856,0.746515,0.294648
23712,1.73881,0.466656,0.277367
23713,1.6262,1.54338,0.241973
23714,1.44116,4.9359,0.674471
23715,1.48281,2.85172,0.0996441
23716,1.65606,1.85775,0.142119
23717,1.465,2.99872,0.342739
23718,4.2516,1.51272,0.321335
23719,2.07008,4.64348,0.71634
23720,7.421,4.31053,0.45981
23721,2.21633,0.499998,0.766408
23722,1.73216,0.118104,0.970251
23723,1.61925,0.0952012,0.82824
23724,1.72712,3.61415,0.0434673
23725,1.75235,2.91952,0.0874676
23726,1.43341,0.661614,0.434312
23727,1.44168,4.63826,0.414048
23728,1.6607,1.58596,0.809757
23729,1.4959,3.25241,0.151803
23730,1.80334,3.21314,0.0455418
23731,1.55323,3.66212,0.269478
23732,1.43788,3.70256,0.371744
23733,1.95231,0.346041,0.776501
23734,1.50414,3.47477,0.0222773
23735,1.69932,1.48491,0.809448
23736,1.49067,5.08099,0.0299459
23737,1.4856,1.48618,0.396232
23738,1.50876,3.72035,0.21483
23739,1.7375,1.2384,0.272274
23740,2.62707,1.38254,0.930183
23741,2.11345,5.11935,0.280257
23742,1.48456,0.572348,0.244715
23743,2.28062,1.59552,0.391124
23744,1.45622,2.80157,0.167536
23745,1.54317,2.79251,0.0426279
23746,3.0294,2.61245,0.769759
23747,1.61826,0.335741,0.66326
23748,2.11759,3.91681,0.0406181
23749,2.17765,4.68187,0.067117
23750,1.44471,2.40771,0.693729
23751,1.48369,4.37845,0.0343633
23752,1.71197,2.1277,0.21448
23753,1.60416,1.93814,0.247704
23754,2.10529,2.20106,0.576976
23755,2.83117,3.35437,0.0551151
23756,1.4536,3.13405,0.173252
23757,1.45055,3.3097,0.536627
23758,1.54996,2.64977,0.061999
23759,1.67875,0.290802,0.62309
23760,2.03578,1.33388,0.208181
23761,1.46484,0.15536,0.990436
23762,1.4457,1.30126,0.646537
23763,1.51553,3.59386,0.180834
23764,1.92489,2.10756,0.0899252
23765,1.84858,3.83471,0.891852
23766,1.99013,1.73986,0.221821
23767,1.5873,2.33016,0.251461
23768,1.44889,2.04982,0.0981355
23769,1.60047,3.96794,0.657631
23770,1.49678,4.49739,0.247258
23771,1.44732,2.99183,0.103683
23772,1.69908,4.90542,0.475428
23773,1.98838,7.51318,0.102645
23774,2.27098,5.12744,0.0594811
23775,1.57313,3.07187,0.397229
23776,2.18637,2.4562,0.337943
23777,1.56492,0.471858,0.722731
23778,2.06103,0.918775,0.493959
23779,1.60171,3.74801,0.0597283
23780,1.46166,4.06848,0.0204424
23781,1.78991,3.75171,0.0656399
23782,2.7356,0.262027,0.901268
23783,1.43555,0.24276,0.726763
23784,1.91914,1.20779,0.33723
23785,1.63596,1.61503,0.751606
23786,2.33505,0.0919012,0.903464
23787,1.46238,0.196475,0.51312
23788,1.53156,2.14451,0.214432
23789,3.02964,5.5018,0.0751957
23790,3.6553,3.96287,0.173105
23791,1.78399,0.855358,0.426307
23792,1.59024,3.36985,0.0568822
23793,1.47381,2.65972,0.0604409
23794,1.47516,0.122752,0.886789
23795,1.5041,5.20552,0.110162
23796,2.65458,0.839079,0.195788
23797,1.44459,4.09089,0.393736
23798,1.67994,3.56459,0.081117
23799,2.20033,3.33049,0.115293
23800,1.47652,3.48882,0.984192
23801,2.92984,4.81772,0.148905
23802,1.80173,3.56095,0.1222
23803,2.65985,1.78282,0.928696
23804,1.51731,3.43418,0.0520187
23805,1.58167,5.48622,0.0992553
23806,1.61341,3.26157,0.95465
23807,1.59248,6.03592,0.529284
23808,2.3195,5.41104,0.00990801
23809,1.84209,1.26162,0.221974
23810,1.58602,2.20098,0.317215
23811,1.67017,3.37202,0.111002
23812,1.80457,2.66265,0.608983
23813,1.57573,2.25001,0.188677
23814,1.68272,2.64675,0.341859
23815,1.6077,0.850374,0.883172
23816,1.5703,0.228704,0.579304
23817,1.77921,0.709485,0.941537
23818,1.70054,2.96718,0.345907
23819,1.482,2.95811,0.179361
23820,4.14591,2.80626,0.131274
23821,1.6254,5.09059,0.125972
23822,1.55107,2.92183,0.615111
23823,1.43692,2.92231,0.115905
23824,1.43347,2.91192,0.145499
23825,1.47534,1.23951,0.291288
23826,1.46291,1.32317,0.319224
23827,1.59091,3.99051,0.0371535
23828,1.7513,3.50808,0.0295156
23829,1.99325,6.54308,0.0168922
23830,1.92405,4.37595,0.103417
23831,1.57658,0.78534,0.334109
23832,1.42595,5.41298,0.00796331
23833,1.94169,0.633369,0.82854
23834,1.77269,2.96845,0.23866
23835,1.51331,3.22091,0.244619
23836,1.41959,0.501226,0.3729
23837,1.71847,1.56245,0.318383
23838,2.27668,1.76141,0.313386
23839,2.13536,4.33966,0.09761
23840,3.78679,2.89189,0.673158
23841,1.89379,3.05307,0.193888
23842,1.58037,1.71717,0.278395
23843,1.58993,3.08942,0.450973
23844,2.30254,1.04311,0.722771
23845,2.38254,3.00066,0.0820601
23846,2.10121,4.24132,0.0635901
23847,1.93166,1.61227,0.171175
23848,2.0191,0.550259,0.580748
23849,1.53688,3.28191,0.156496
23850,1.68168,0.240235,0.884113
23851,1.48494,5.60839,0.00795169
23852,1.62311,0.113567,0.634326
23853,1.64486,6.23806,0.0102511
23854,1.81673,3.93503,0.124006
23855,2.76673,4.15266,0.909044
23856,1.95871,3.8039,0.170102
23857,1.74288,2.78697,0.0624977
23858,1.46389,0.420496,0.931382
23859,1.44618,0.0474779,0.363662
23860,1.85252,3.2307,0.221983
23861,1.47584,5.85146,0.0186197
23862,1.50211,7.14229,0.014011
23863,1.5413,5.46877,0.106651
23864,1.8302,3.00624,0.597519
23865,1.64733,0.19413,0.589991
23866,2.51106,3.22294,0.129148
23867,1.94926,1.16835,0.268394
23868,1.67226,2.22037,0.478919
23869,1.5514,0.442275,0.729026
23870,1.50726,3.00473,0.0846878
23871,1.94838,1.90402,0.255032
23872,1.56006,0.209035,0.797501
23873,1.84473,0.866123,0.823467
23874,1.94386,0.802016,0.954021
23875,1.98517,1.53125,0.134938
23876,1.42094,4.84664,0.0614586
23877,1.42682,2.3622,0.349267
23878,1.53807,4.26875,0.0510292
23879,1.44545,2.39431,0.41615
23880,1.92641,3.46554,0.822274
23881,1.90829,0.212088,0.714767
23882,1.55514,0.670809,0.541535
23883,1.43996,2.57687,0.0533998
23884,1.4307,0.589211,0.737935
23885,1.47309,2.27057,0.340301
23886,1.42951,1.86165,0.36854
23887,1.44353,3.11267,0.358402
23888,2.0433,0.403014,0.39994
23889,2.04922,4.43208,0.0776008
23890,1.88796,0.43111,0.695851
23891,1.56615,3.81537,0.0113002
23892,1.68963,2.61988,0.0816884
23893,1.69831,2.8241,0.221412
23894,1.44641,3.55434,0.331854
23895,1.45328,4.70089,0.843977
23896,1.58731,1.46568,0.323957
23897,1.44963,2.74806,0.122072
23898,1.86254,3.79262,0.161244
23899,1.42342,0.777026,0.581824
23900,1.58106,1.43247,0.364849
23901,1.43978,0.416706,0.977166
23902,2.12196,1.08447,0.932831
23903,1.94178,0.477606,0.701483
23904,1.58526,1.20131,0.782327
23905,2.13889,2.35563,0.074212
23906,1.9837,4.28464,0.025904
23907,1.64233,0.303248,0.900645
23908,2.5685,2.00807,0.430794
23909,1.66629,3.02419,0.711422
23910,1.76359,4.3625,0.0487995
23911,1.46468,4.46321,0.0498884
23912,2.68294,2.55942,0.143353
23913,1.79757,0.937057,0.422474
23914,2.52627,5.06982,0.108548
23915,1.65636,2.37458,0.395706
23916,1.71803,0.500136,0.974821
23917,1.85042,3.03696,0.208143
23918,1.63185,1.27932,0.452174
23919,1.83784,3.2913,0.202501
23920,1.58186,1.64034,0.213885
23921,1.60401,4.65596,0.0255339
23922,1.77011,4.52434,0.267757
23923,1.84576,1.81906,0.213405
23924,1.46934,1.48622,0.485697
23925,1.45941,0.849099,0.68777
23926,2.79449,4.22231,0.0477822
23927,2.50307,2.42223,0.126967
23928,2.55582,1.8454,0.261172
23929,1.5303,3.29342,0.526508
23930,2.46512,3.94051,0.426502
23931,1.8152,1.44005,0.47853
23932,1.44072,0.223275,0.583366
23933,1.50456,1.35301,0.23984
23934,1.82255,2.27552,0.123055
23935,1.53804,0.918097,0.350714
23936,1.50876,1.44729,0.745993
23937,1.58056,3.71934,0.0435552
23938,2.32241,5.72382,0.0110028
23939,1.43192,0.829097,0.857579
23940,1.72073,0.858217,0.390508
23941,1.51269,3.70651,0.0332136
23942,1.65396,3.35616,0.0473455
23943,1.4843,1.01221,0.502512
23944,2.90498,0.798562,0.80531
23945,1.41603,2.15177,0.0292494
23946,1.64681,5.0816,0.0280921
23947,1.43037,2.05567,0.253189
23948,2.48033,3.02218,0.442762
23949,2.08642,3.51579,0.0918982
23950,1.85914,0.525685,0.992172
23951,1.44522,6.43264,0.0257498
23952,2.01425,5.02976,0.618189
23953,2.00509,1.08981,0.992023
23954,1.81619,0.37629,0.860882
23955,1.51227,4.49792,0.434887
23956,1.78693,2.70412,0.736006
23957,1.58596,2.21421,0.116135
23958,1.46737,2.04994,0.0932692
23959,1.76174,3.56243,0.0553213
23960,1.73745,3.19522,0.0978823
23961,1.77758,1.28802,0.569529
23962,1.75411,3.37867,0.215252
23963,1.63527,1.22991,0.545689
23964,1.97967,4.03957,0.0904968
23965,1.48923,0.571674,0.855661
23966,1.52318,2.88944,0.0342971
23967,1.88699,0.587325,0.851656
23968,1.56958,2.92494,0.136003
23969,1.57098,4.18108,0.0155027
23970,1.56641,1.33288,0.212417
23971,1.58245,3.47536,0.153378
23972,2.51172,2.14033,0.0902471
23973,1.41511,4.66144,0.0910057
23974,1.6587,4.00743,0.175215
23975,1.48225,3.99844,0.0202774
23976,2.05723,2.22584,0.115442
23977,2.25092,1.67181,0.126626
23978,1.96545,1.14404,0.775277
23979,1.4604,0.437734,0.736045
23980,1.6737,5.29672,0.856645
23981,1.44323,0.106842,0.58515
23982,1.42648,0.612957,0.729677
23983,1.59872,0.180857,0.659652
23984,4.27129,0.275411,0.718085
23985,2.53858,3.12799,0.0747945
23986,1.63428,2.94148,0.266547
23987,1.92969,2.01748,0.428616
23988,1.50721,1.01842,0.476235
23989,1.79757,1.38908,0.584304
23990,1.44917,0.473914,0.661466
23991,1.70803,0.849434,0.397612
23992,1.90948,3.52936,0.124244
23993,2.705,4.25686,0.0512872
23994,2.24444,0.525101,0.623802
23995,3.066,2.81607,0.895272
23996,3.22556,1.68962,0.232122
23997,1.4618,3.21724,0.842124
23998,2.04761,0.0146371,0.990257
23999,2.34036,0.37087,0.851879
24000,2.79729,1.97907,0.332875
24001,1.54936,3.40299,0.0551775
24002,1.55991,4.20012,0.106315
24003,1.93916,4.16851,0.0386808
24004,3.58704,2.5187,0.277937
24005,1.80838,1.11397,0.388702
24006,2.10548,2.20469,0.143955
24007,1.53313,5.46385,0.00906659
24008,2.60845,4.57668,0.109739
24009,1.43281,4.18658,0.0575886
24010,1.5238,1.65495,0.108144
24011,1.78787,4.29488,0.106869
24012,1.43198,1.72524,0.526612
24013,1.63708,2.84563,0.0348632
24014,1.74618,4.51288,0.0341167
24015,2.67313,4.52457,0.0632442
24016,1.48077,0.637114,0.795172
24017,1.6682,4.849,0.391719
24018,1.61608,4.01482,0.198229
24019,1.63366,0.719894,0.595553
24020,2.425,0.405072,0.708096
24021,1.59029,3.86659,0.0966949
24022,2.01608,4.4856,0.438163
24023,1.74803,2.36129,0.184926
24024,3.21671,2.29784,0.32445
24025,2.12533,1.13947,0.694066
24026,2.0132,2.94239,0.0568881
24027,1.76059,5.36102,0.182068
24028,1.44746,3.42067,0.0993816
24029,1.78661,3.6471,0.604457
24030,2.34707,4.3252,0.130736
24031,1.41455,0.913833,0.411362
24032,1.44413,3.10645,0.925526
24033,1.43666,4.14949,0.0393441
24034,3.20674,6.1165,0.10225
24035,1.66579,0.897615,0.338179
24036,1.5265,8.69726,0.0283066
24037,1.92295,0.0395163,0.861897
24038,1.69043,4.1398,0.0212964
24039,1.6621,2.25079,0.402966
24040,1.52782,4.5754,0.355558
24041,1.44362,1.55402,0.25375
24042,1.48599,3.09682,0.415482
24043,1.98664,0.108962,0.657244
24044,2.6782,0.49647,0.676891
24045,2.19934,3.25692,0.912871
24046,1.79723,0.887812,0.357335
24047,1.70598,0.137436,0.581319
24048,2.75363,4.24131,0.0204963
24049,1.80719,2.39672,0.0843561
24050,1.62515,4.64012,0.820403
24051,1.74262,0.762914,0.634868
24052,1.90937,4.95942,0.305587
24053,2.15198,0.634223,0.949952
24054,1.84277,4.02299,0.461654
24055,1.52512,5.33012,0.0113695
24056,2.01428,0.502576,0.580448
24057,1.48051,0.405161,0.713965
24058,1.60374,4.57545,0.0524464
24059,1.70904,1.38873,0.815658
24060,1.4143,2.0334,0.53796
24061,1.56459,0.260787,0.87247
24062,1.44799,0.924677,0.967817
24063,1.78309,1.69052,0.667996
24064,1.56708,0.557248,0.833509
24065,1.69236,2.5963,0.110389
24066,1.70546,3.46028,0.111275
24067,1.48211,4.70198,0.0389469
24068,1.68896,2.51161,0.517573
24069,1.46713,1.73216,0.12836
24070,1.70272,2.93388,0.298897
24071,1.62844,3.14734,0.224275
24072,6.01208,3.72403,0.0342558
24073,1.43797,1.21637,0.334596
24074,1.69513,1.51158,0.169323
24075,1.52197,5.361,0.013192
24076,1.57795,1.45805,0.131195
24077,1.62987,2.00187,0.0978975
